Brand,Model,Interface,Form Factor,Capacities,Controller,Configuration,DRAM,HMB,NAND Brand,NAND Type,Layers,"R (Up to, in MB/s)","W (Up to, in MB/s)",Categories,Notes (*)
Patriot,Viper VPR100,x4 PCIe 3.0/NVMe,M.2,2TB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3300,2900,Mid-Range NVMe,Heatsink & RGB
Patriot,Viper VPR400,x4 PCIe 4.0/NVMe,M.2,512GB,InnoGrit IG5220,"Tri-core R5, 4x8",No,Yes,Micron,TLC,176,5000,4600,Mid-Range NVMe,RGB
Patriot,Viper VPR400,x4 PCIe 4.0/NVMe,M.2,1TB,InnoGrit IG5220,"Tri-core R5, 4x8",No,Yes,Micron,TLC,176,5000,4600,Mid-Range NVMe,RGB
Patriot,VP4000 Mini,x4 PCIe 4.0/NVMe,M.2,500GB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Micron,QLC,176,5000,3500,,2230
Patriot,VP4000 Mini,x4 PCIe 4.0/NVMe,M.2,1000GB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Micron,QLC,176,5000,3500,,2230
Patriot,VP4000 Mini,x4 PCIe 4.0/NVMe,M.2,2000GB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Micron,QLC,176,5000,3500,,2230
Patriot,VP4000 Mini,x4 PCIe 4.0/NVMe,M.2,2TB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Micron,QLC,176,5000,3500,,2230
Pioneer,APS-SE20G,x4 PCIe 3.0/NVMe,M.2,256GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3400,3000,Mid-Range NVMe,3-yr
Pioneer,APS-SE20G,x4 PCIe 3.0/NVMe,M.2,512GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3400,3000,Mid-Range NVMe,3-yr
Pioneer,APS-SE20G,x4 PCIe 3.0/NVMe,M.2,1TB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3400,3000,Mid-Range NVMe,3-yr
Pioneer,APS-SE20G,x4 PCIe 3.0/NVMe,M.2,2TB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3400,3000,Mid-Range NVMe,3-yr
Pioneer,APS-SE20Q,x4 PCIe 3.0/NVMe,M.2,500GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Micron,QLC,96,3400,3000,Mid-Range NVMe,
Pioneer,APS-SE20Q,x4 PCIe 3.0/NVMe,M.2,1000GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Micron,QLC,96,3400,3000,Mid-Range NVMe,
Pioneer,APS-SE20Q,x4 PCIe 3.0/NVMe,M.2,2000GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Micron,QLC,96,3400,3000,Mid-Range NVMe,
Pioneer,APS-SE20Q,x4 PCIe 3.0/NVMe,M.2,2TB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Micron,QLC,96,3400,3000,Mid-Range NVMe,
Pioneer,APS-SL3,SATA/AHCI,"2.5""",240GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,64,550,500,Entry-Level SATA,
Pioneer,APS-SL3,SATA/AHCI,"2.5""",480GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,64,550,500,Entry-Level SATA,
Pioneer,APS-SL3,SATA/AHCI,"2.5""",960GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,64,550,500,Entry-Level SATA,
Pioneer,APS-SL3,SATA/AHCI,"2.5""",1TB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,64,550,500,Entry-Level SATA,
Pioneer,XS03,USB 3.2 Gen 2x1,USB-C,,,,,,,,,,,,
Plextor,M8V/M8VG,SATA/AHCI,"2.5"" & M.2",128GB,SMI SM2258,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Kioxia,TLC,64,560,520,Mid-Range SATA,
Plextor,M8V/M8VG,SATA/AHCI,"2.5"" & M.2",256GB,SMI SM2258,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Kioxia,TLC,64,560,520,Mid-Range SATA,
Plextor,M8V/M8VG,SATA/AHCI,"2.5"" & M.2",512GB,SMI SM2258,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Kioxia,TLC,64,560,520,Mid-Range SATA,
Plextor,M8V Plus,SATA/AHCI,"2.5"" & M.2",256GB,SMI SM2258,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Kioxia,TLC,96,560,520,High-End SATA,aka M8 VC Plus
Plextor,M8V Plus,SATA/AHCI,"2.5"" & M.2",512GB,SMI SM2258,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Kioxia,TLC,96,560,520,High-End SATA,aka M8 VC Plus
Plextor,M8V Plus,SATA/AHCI,"2.5"" & M.2",1TB,SMI SM2258,"Single-core, 4-ch, 8-CE/ch",Yes,N/A,Kioxia,TLC,96,560,520,High-End SATA,aka M8 VC Plus
Plextor,M9P+,x4 PCIe 3.0/NVMe,M.2 & AIC,256GB,Marvell 88SS1092,"Tri-core, 8-ch, 8-CE/ch",Yes,N/A,Kioxia,TLC,96,3400,2200,Mid-Range NVMe,Also bare or heatsink (M.2)
Plextor,M9P+,x4 PCIe 3.0/NVMe,M.2 & AIC,512GB,Marvell 88SS1092,"Tri-core, 8-ch, 8-CE/ch",Yes,N/A,Kioxia,TLC,96,3400,2200,Mid-Range NVMe,Also bare or heatsink (M.2)
Plextor,M9P+,x4 PCIe 3.0/NVMe,M.2 & AIC,1TB,Marvell 88SS1092,"Tri-core, 8-ch, 8-CE/ch",Yes,N/A,Kioxia,TLC,96,3400,2200,Mid-Range NVMe,Also bare or heatsink (M.2)
Plextor,M9PeY/G/GN,x4 PCIe 3.0/NVMe,M.2 & AIC,256GB,Marvell 88SS1093,"Tri-core, 8-ch, 8-CE/ch",Yes,N/A,Kioxia,TLC,64,3200,2100,Mid-Range NVMe,Heatsink on all but GN
Plextor,M9PeY/G/GN,x4 PCIe 3.0/NVMe,M.2 & AIC,512GB,Marvell 88SS1093,"Tri-core, 8-ch, 8-CE/ch",Yes,N/A,Kioxia,TLC,64,3200,2100,Mid-Range NVMe,Heatsink on all but GN
Plextor,M9PeY/G/GN,x4 PCIe 3.0/NVMe,M.2 & AIC,1TB,Marvell 88SS1093,"Tri-core, 8-ch, 8-CE/ch",Yes,N/A,Kioxia,TLC,64,3200,2100,Mid-Range NVMe,Heatsink on all but GN
Plextor,M10e,x4 PCIe 4.0/NVMe,M.2,256GB,SM2267XT,"Dual R5, 4x4",No,Yes,Kioxia,TLC,112,3700,2600,Entry-Level NVMe,
Plextor,M10e,x4 PCIe 4.0/NVMe,M.2,512GB,SM2267XT,"Dual R5, 4x4",No,Yes,Kioxia,TLC,112,3700,2600,Entry-Level NVMe,
Plextor,M10e,x4 PCIe 4.0/NVMe,M.2,1TB,SM2267XT,"Dual R5, 4x4",No,Yes,Kioxia,TLC,112,3700,2600,Entry-Level NVMe,
Plextor,M10P,x4 PCIe 4.0/NVMe,M.2 & AIC,512GB,InnoGrit IG5236,"Quad-core, 8-ch",Yes,N/A,Kioxia,TLC,96,7000,5000,High-End NVMe,(GN)
Plextor,M10P,x4 PCIe 4.0/NVMe,M.2 & AIC,1TB,InnoGrit IG5236,"Quad-core, 8-ch",Yes,N/A,Kioxia,TLC,96,7000,5000,High-End NVMe,(GN)
Plextor,M10P,x4 PCIe 4.0/NVMe,M.2 & AIC,2TB,InnoGrit IG5236,"Quad-core, 8-ch",Yes,N/A,Kioxia,TLC,96,7000,5000,High-End NVMe,(GN)
Plextor,S3C/G,SATA/AHCI,"2.5"" & M.2 (256GB)",128GB,SMI SM2254,"Single-core, 4-ch, 8-CE/ch",Yes,No,Hynix,TLC,N/A,550,500,Entry-Level SATA,G is M.2; custom SM2256
Plextor,S3C/G,SATA/AHCI,"2.5"" & M.2 (256GB)",256GB,SMI SM2254,"Single-core, 4-ch, 8-CE/ch",Yes,No,Hynix,TLC,N/A,550,500,Entry-Level SATA,G is M.2; custom SM2256
Plextor,S3C/G,SATA/AHCI,"2.5"" & M.2 (256GB)",512GB,SMI SM2254,"Single-core, 4-ch, 8-CE/ch",Yes,No,Hynix,TLC,N/A,550,500,Entry-Level SATA,G is M.2; custom SM2256
PNY,CS1030,x4 PCIe 3.0/NVMe,M.2,250GB,Phison E13T,"Single-core, 4-ch, 8-CE/ch",No,Yes,YMTC,TLC/QLC,64+,2100,1900,Entry-Level NVMe,Flash may vary (2TB QLC)
PNY,CS1030,x4 PCIe 3.0/NVMe,M.2,500GB,Phison E13T,"Single-core, 4-ch, 8-CE/ch",No,Yes,YMTC,TLC/QLC,64+,2100,1900,Entry-Level NVMe,Flash may vary (2TB QLC)
PNY,CS1030,x4 PCIe 3.0/NVMe,M.2,1000GB,Phison E13T,"Single-core, 4-ch, 8-CE/ch",No,Yes,YMTC,TLC/QLC,64+,2100,1900,Entry-Level NVMe,Flash may vary (2TB QLC)
PNY,CS1030,x4 PCIe 3.0/NVMe,M.2,2000GB,Phison E13T,"Single-core, 4-ch, 8-CE/ch",No,Yes,YMTC,TLC/QLC,64+,2100,1900,Entry-Level NVMe,Flash may vary (2TB QLC)
PNY,CS1030,x4 PCIe 3.0/NVMe,M.2,2TB,Phison E13T,"Single-core, 4-ch, 8-CE/ch",No,Yes,YMTC,TLC/QLC,64+,2100,1900,Entry-Level NVMe,Flash may vary (2TB QLC)
PNY,CS1031,x4 PCIe 3.0/NVMe,M.2,256GB,Phison E13T,"Single-core, 4-ch, 8-CE/ch",No,Yes,,TLC,,2400,1750,Entry-Level NVMe,
PNY,CS1031,x4 PCIe 3.0/NVMe,M.2,512GB,Phison E13T,"Single-core, 4-ch, 8-CE/ch",No,Yes,,TLC,,2400,1750,Entry-Level NVMe,
PNY,CS1031,x4 PCIe 3.0/NVMe,M.2,1TB,Phison E13T,"Single-core, 4-ch, 8-CE/ch",No,Yes,,TLC,,2400,1750,Entry-Level NVMe,
PNY,CS1031,x4 PCIe 3.0/NVMe,M.2,2TB,Phison E13T,"Single-core, 4-ch, 8-CE/ch",No,Yes,,TLC,,2400,1750,Entry-Level NVMe,
PNY,CS1311,SATA/AHCI,"2.5""",120GB,Phison S10,"Quad-core, 8-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,64,550,520,Mid-Range SATA,Originally 2D
PNY,CS1311,SATA/AHCI,"2.5""",240GB,Phison S10,"Quad-core, 8-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,64,550,520,Mid-Range SATA,Originally 2D
PNY,CS1311,SATA/AHCI,"2.5""",480GB,Phison S10,"Quad-core, 8-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,64,550,520,Mid-Range SATA,Originally 2D
PNY,CS1311,SATA/AHCI,"2.5""",960GB,Phison S10,"Quad-core, 8-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,64,550,520,Mid-Range SATA,Originally 2D
PNY,CS1311,SATA/AHCI,"2.5""",1920GB,Phison S10,"Quad-core, 8-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,64,550,520,Mid-Range SATA,Originally 2D
PNY,CS1311,SATA/AHCI,"2.5""",2TB,Phison S10,"Quad-core, 8-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,64,550,520,Mid-Range SATA,Originally 2D
PNY,CS2040,SATA/AHCI,"2.5""",128GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,64,560,540,Entry-Level SATA,
PNY,CS2040,SATA/AHCI,"2.5""",256GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,64,560,540,Entry-Level SATA,
PNY,CS2040,SATA/AHCI,"2.5""",512GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,64,560,540,Entry-Level SATA,
PNY,CS2040,SATA/AHCI,"2.5""",1TB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Kioxia,TLC,64,560,540,Entry-Level SATA,
PNY,CS2130,x4 PCIe 3.0/NVMe,M.2,500GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Intel,QLC,96,3500,3000,Mid-Range NVMe,Less DRAM
PNY,CS2130,x4 PCIe 3.0/NVMe,M.2,1000GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Intel,QLC,96,3500,3000,Mid-Range NVMe,Less DRAM
PNY,CS2130,x4 PCIe 3.0/NVMe,M.2,2000GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Intel,QLC,96,3500,3000,Mid-Range NVMe,Less DRAM
PNY,CS2130,x4 PCIe 3.0/NVMe,M.2,4000GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Intel,QLC,96,3500,3000,Mid-Range NVMe,Less DRAM
PNY,CS2130,x4 PCIe 3.0/NVMe,M.2,4TB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Intel,QLC,96,3500,3000,Mid-Range NVMe,Less DRAM
PNY,CS2140,x4 PCIe 4.0/NVMe,M.2,250GB,Phison E19T,"Single R5 + CoX, 4-ch, 8-CE/ch",No,Yes,Micron,TLC,176,3600,3200,Entry-Level NVMe,
PNY,CS2140,x4 PCIe 4.0/NVMe,M.2,500GB,Phison E19T,"Single R5 + CoX, 4-ch, 8-CE/ch",No,Yes,Micron,TLC,176,3600,3200,Entry-Level NVMe,
PNY,CS2140,x4 PCIe 4.0/NVMe,M.2,1000GB,Phison E19T,"Single R5 + CoX, 4-ch, 8-CE/ch",No,Yes,Micron,TLC,176,3600,3200,Entry-Level NVMe,
PNY,CS2140,x4 PCIe 4.0/NVMe,M.2,2000GB,Phison E19T,"Single R5 + CoX, 4-ch, 8-CE/ch",No,Yes,Micron,TLC,176,3600,3200,Entry-Level NVMe,
PNY,CS2140,x4 PCIe 4.0/NVMe,M.2,2TB,Phison E19T,"Single R5 + CoX, 4-ch, 8-CE/ch",No,Yes,Micron,TLC,176,3600,3200,Entry-Level NVMe,
PNY,CS2142,x4 PCIe 4.0/NVMe,M.2,1TB,Phison E21T,,No,Yes,Micron,QLC,176,5000,3200,,2230
PNY,CS2142,x4 PCIe 4.0/NVMe,M.2,2TB,Phison E21T,,No,Yes,Micron,QLC,176,5000,3200,,2230
PNY,CS2230,x4 PCIe 3.0/NVMe,M.2,500GB,Maxio MAP1202,"Dual R5, 4x4",No,Yes,Micron,TLC,176,3300,2600,Entry-Level NVMe,
PNY,CS2230,x4 PCIe 3.0/NVMe,M.2,1000GB,Maxio MAP1202,"Dual R5, 4x4",No,Yes,Micron,TLC,176,3300,2600,Entry-Level NVMe,
PNY,CS2230,x4 PCIe 3.0/NVMe,M.2,1TB,Maxio MAP1202,"Dual R5, 4x4",No,Yes,Micron,TLC,176,3300,2600,Entry-Level NVMe,
PNY,CS2241,x4 PCIe 4.0/NVMe,M.2,500GB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Micron,TLC,176,5000,4200,Mid-Range NVMe,QLC at 2TB
PNY,CS2241,x4 PCIe 4.0/NVMe,M.2,1000GB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Micron,TLC,176,5000,4200,Mid-Range NVMe,QLC at 2TB
PNY,CS2241,x4 PCIe 4.0/NVMe,M.2,2000GB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Micron,TLC,176,5000,4200,Mid-Range NVMe,QLC at 2TB
PNY,CS2241,x4 PCIe 4.0/NVMe,M.2,4000GB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Micron,TLC,176,5000,4200,Mid-Range NVMe,QLC at 2TB
PNY,CS2241,x4 PCIe 4.0/NVMe,M.2,4TB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Micron,TLC,176,5000,4200,Mid-Range NVMe,QLC at 2TB
PNY,CS2311,SATA/AHCI,"2.5""",250GB,Phison S12,"Quad-core, 8-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,64/96,550,500,Mid-Range SATA,5-yr
PNY,CS2311,SATA/AHCI,"2.5""",500GB,Phison S12,"Quad-core, 8-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,64/96,550,500,Mid-Range SATA,5-yr
PNY,CS2311,SATA/AHCI,"2.5""",1000GB,Phison S12,"Quad-core, 8-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,64/96,550,500,Mid-Range SATA,5-yr
PNY,CS2311,SATA/AHCI,"2.5""",2000GB,Phison S12,"Quad-core, 8-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,64/96,550,500,Mid-Range SATA,5-yr
PNY,CS2311,SATA/AHCI,"2.5""",2TB,Phison S12,"Quad-core, 8-ch, 4-CE/ch",Yes,N/A,Kioxia,TLC,64/96,550,500,Mid-Range SATA,5-yr
PNY,CS2342,x4 PCIe 4.0/NVMe,M.2,1TB,,,,,,,,7300,6000,,
PNY,CS2342,x4 PCIe 4.0/NVMe,M.2,2TB,,,,,,,,7300,6000,,
PNY,CS3030,x4 PCIe 3.0/NVMe,M.2,250GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3500,3100,Mid-Range NVMe,Always double-sided; 4TB QLC
PNY,CS3030,x4 PCIe 3.0/NVMe,M.2,500GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3500,3100,Mid-Range NVMe,Always double-sided; 4TB QLC
PNY,CS3030,x4 PCIe 3.0/NVMe,M.2,1000GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3500,3100,Mid-Range NVMe,Always double-sided; 4TB QLC
PNY,CS3030,x4 PCIe 3.0/NVMe,M.2,2000GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3500,3100,Mid-Range NVMe,Always double-sided; 4TB QLC
PNY,CS3030,x4 PCIe 3.0/NVMe,M.2,4000GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3500,3100,Mid-Range NVMe,Always double-sided; 4TB QLC
PNY,CS3030,x4 PCIe 3.0/NVMe,M.2,4TB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3500,3100,Mid-Range NVMe,Always double-sided; 4TB QLC
PNY,CS3040,x4 PCIe 4.0/NVMe,M.2,500GB,Phison E16,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,5600,4300,Mid-Range NVMe,4TB QLC
PNY,CS3040,x4 PCIe 4.0/NVMe,M.2,1000GB,Phison E16,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,5600,4300,Mid-Range NVMe,4TB QLC
PNY,CS3040,x4 PCIe 4.0/NVMe,M.2,2000GB,Phison E16,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,5600,4300,Mid-Range NVMe,4TB QLC
PNY,CS3040,x4 PCIe 4.0/NVMe,M.2,4000GB,Phison E16,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,5600,4300,Mid-Range NVMe,4TB QLC
PNY,CS3040,x4 PCIe 4.0/NVMe,M.2,4TB,Phison E16,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,5600,4300,Mid-Range NVMe,4TB QLC
PNY,CS3140,x4 PCIe 4.0/NVMe,M.2,1TB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,96,7500,6850,High-End NVMe,Alt: BiCS5
PNY,CS3140,x4 PCIe 4.0/NVMe,M.2,2TB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,96,7500,6850,High-End NVMe,Alt: BiCS5
PNY,CS3140,x4 PCIe 4.0/NVMe,M.2,4TB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,96,7500,6850,High-End NVMe,Alt: BiCS5
PNY,CS3140,x4 PCIe 4.0/NVMe,M.2,8TB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,96,7500,6850,High-End NVMe,Alt: BiCS5
PNY,CS3150,x4 PCIe 5.0/NVMe,M.2,1TB,Phison E26,"Dual DC R5 + 3xCoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,232,12000,11000,High-End NVMe,
PNY,CS3150,x4 PCIe 5.0/NVMe,M.2,2TB,Phison E26,"Dual DC R5 + 3xCoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,232,12000,11000,High-End NVMe,
PNY,CS3250,x4 PCIe 5.0/NVMe,M.2,1TB,Phison E28,,Yes,N/A,Sandisk,TLC,218,14900,14000,High-End NVMe,
PNY,CS3250,x4 PCIe 5.0/NVMe,M.2,2TB,Phison E28,,Yes,N/A,Sandisk,TLC,218,14900,14000,High-End NVMe,
PNY,CS3250,x4 PCIe 5.0/NVMe,M.2,4TB,Phison E28,,Yes,N/A,Sandisk,TLC,218,14900,14000,High-End NVMe,
PNY,CS4040,x4 PCIe 4.0/NVMe,M.2,512GB,Phison E16,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,4800,4000,Mid-Range NVMe,
PNY,CS4040,x4 PCIe 4.0/NVMe,M.2,1TB,Phison E16,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,4800,4000,Mid-Range NVMe,
PNY,CS4040,x4 PCIe 4.0/NVMe,M.2,2TB,Phison E16,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,96,4800,4000,Mid-Range NVMe,
PNY,CS900,SATA/AHCI,"2.5""",120GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Micron,TLC,64,550,515,Entry-Level SATA,Some SKUs QLC (incl BiCS5 QLC)
PNY,CS900,SATA/AHCI,"2.5""",240GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Micron,TLC,64,550,515,Entry-Level SATA,Some SKUs QLC (incl BiCS5 QLC)
PNY,CS900,SATA/AHCI,"2.5""",480GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Micron,TLC,64,550,515,Entry-Level SATA,Some SKUs QLC (incl BiCS5 QLC)
PNY,CS900,SATA/AHCI,"2.5""",960GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Micron,TLC,64,550,515,Entry-Level SATA,Some SKUs QLC (incl BiCS5 QLC)
PNY,Elite,USB 3.2 Gen 1x1,USB-A,240GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Micron,TLC,64,430,400,Entry-Level SATA,Portable
PNY,Elite,USB 3.2 Gen 1x1,USB-A,480GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Micron,TLC,64,430,400,Entry-Level SATA,Portable
PNY,Elite,USB 3.2 Gen 1x1,USB-A,960GB,Phison S11,"Single-core, 2-ch, 8-CE/ch",No,N/A,Micron,TLC,64,430,400,Entry-Level SATA,Portable
PNY,Pro Elite,USB 3.2 Gen 2x1,USB-C,250GB,Phison E8,"Dual-core, 4-ch, 8-CE/ch",Yes,No,Kioxia,TLC,64,880,900,Entry-Level NVMe,Portable; Unverified
PNY,Pro Elite,USB 3.2 Gen 2x1,USB-C,500GB,Phison E8,"Dual-core, 4-ch, 8-CE/ch",Yes,No,Kioxia,TLC,64,880,900,Entry-Level NVMe,Portable; Unverified
PNY,Pro Elite,USB 3.2 Gen 2x1,USB-C,1000GB,Phison E8,"Dual-core, 4-ch, 8-CE/ch",Yes,No,Kioxia,TLC,64,880,900,Entry-Level NVMe,Portable; Unverified
PNY,Pro Elite,USB 3.2 Gen 2x1,USB-C,1TB,Phison E8,"Dual-core, 4-ch, 8-CE/ch",Yes,No,Kioxia,TLC,64,880,900,Entry-Level NVMe,Portable; Unverified
PNY,Pro Elite 2,,,,Phison U17,,No,N/A,,,,,,,
PNY,Pro EliteX-PRO,USB 3.2 Gen 2x2,USB-C,,,,,,,,,,,,
PNY,RP60,USB 3.2 Gen 2x2,USB-C,1TB,,,,,,,,2000,1800,,Portable
PNY,RP60,USB 3.2 Gen 2x2,USB-C,2TB,,,,,,,,2000,1800,,Portable
Sabrent,Rocket,x4 PCIe 3.0/NVMe,M.2,256GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3400,3000,Mid-Range NVMe,E12S changes; BiCS5 now
Sabrent,Rocket,x4 PCIe 3.0/NVMe,M.2,512GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3400,3000,Mid-Range NVMe,E12S changes; BiCS5 now
Sabrent,Rocket,x4 PCIe 3.0/NVMe,M.2,1TB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3400,3000,Mid-Range NVMe,E12S changes; BiCS5 now
Sabrent,Rocket,x4 PCIe 3.0/NVMe,M.2,2TB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3400,3000,Mid-Range NVMe,E12S changes; BiCS5 now
Sabrent,Rocket,x4 PCIe 3.0/NVMe,M.2,4TB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,64,3400,3000,Mid-Range NVMe,E12S changes; BiCS5 now
Sabrent,Rocket 2230,x4 PCIe 4.0/NVMe,M.2,256GB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Micron,TLC,176,4750,4300,Mid-Range NVMe,2TB w/E27T in future
Sabrent,Rocket 2230,x4 PCIe 4.0/NVMe,M.2,512GB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Micron,TLC,176,4750,4300,Mid-Range NVMe,2TB w/E27T in future
Sabrent,Rocket 2230,x4 PCIe 4.0/NVMe,M.2,1TB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Micron,TLC,176,4750,4300,Mid-Range NVMe,2TB w/E27T in future
Sabrent,Rocket 2230,x4 PCIe 4.0/NVMe,M.2,2TB,Phison E21T,"Single R5, 4-ch, 4-CE/ch",No,Yes,Micron,TLC,176,4750,4300,Mid-Range NVMe,2TB w/E27T in future
Sabrent,Rocket 2242,x4 PCIe 3.0/NVMe,M.2,512GB,Phison E13T,"Single-core, 4-ch, 8-CE/ch",No,Yes,Kioxia,TLC,96,2500,2100,Entry-Level NVMe,
Sabrent,Rocket 2242,x4 PCIe 3.0/NVMe,M.2,1TB,Phison E13T,"Single-core, 4-ch, 8-CE/ch",No,Yes,Kioxia,TLC,96,2500,2100,Entry-Level NVMe,
Sabrent,Rocket 2242,x4 PCIe 3.0/NVMe,M.2,2TB,Phison E13T,"Single-core, 4-ch, 8-CE/ch",No,Yes,Kioxia,TLC,96,2500,2100,Entry-Level NVMe,
