Producer,CPU Name,Processor Number,Brand Modifier,"Intel® Core™ 
Gen",# of Cores,# of P-cores,# of E-cores,# of Threads,Max Turbo Frequency (GHz),Performance-core Base Frequency (GHz),Efficient-core Base Frequency (GHz),Processor Base Frequency (GHz),Cache (MB),"Processor Base Power (previously Thermal Design Power (TDP)) 
(W)",Max Memory Size (dependent on memory type) GB,Memory Types (MT/s),Max # of PCI Express Lanes,Supported Socket,Processor Graphics,Graphics Max Dynamic Frequency (GHz),Intel® Optane™ Memory Supported,Intel® Turbo Boost Technology 2.0,Intel® Turbo Boost Max Technology 3.0,Intel® vPro™ Platform Eligibility,"Max Resolution for HDMI,
 Max Resolution for DP, 
Max Resolution for (eDP - Integrated Flat Panel)",Price
Intel,Intel Core i3-13100E,i3-13100E,,,4,,,8,4.4,,,3.3,,65,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i3-13100TE,i3-13100TE,,,4,,,8,4.1,,,2.4,,35,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i3-1315U,i3-1315U,,,,,,,,,,,,15,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i3-1315UE,i3-1315UE,,,,,,,,,,,,15,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i3-1315URE,i3-1315URE,,,,,,,,,,,,15,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i3-1320PE,i3-1320PE,,,,,,,,,,,,28,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i3-1320PRE,i3-1320PRE,,,,,,,,,,,,28,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i3-13300HE,i3-13300HE,,,,,,,,,,,,45,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i3-2100 @ 3.10GHz,i3-2100,,,2,,,4,,,,3.1,,65,,,,LGA1155,,,,,,,,
Intel,Intel Core i3-2100T @ 2.50GHz,i3-2100T,,,2,,,4,,,,2.5,,35,,,,LGA1155,,,,,,,,
Intel,Intel Core i3-2102 @ 3.10GHz,i3-2102,,,2,,,4,,,,3.1,,65,,,,FCLGA1155,,,,,,,,
Intel,Intel Core i3-2105 @ 3.10GHz,i3-2105,,,2,,,4,,,,3.1,,65,,,,LGA1155,,,,,,,,
Intel,Intel Core i3-21050 @ 3.10GHz,i3-21050,,,2,,,4,,,,3.1,,,,,,,,,,,,,,
Intel,Intel Core i3-2120 @ 3.30GHz,i3-2120,,,2,,,4,,,,3.3,,65,,,,LGA1155,,,,,,,,
Intel,Intel Core i3-2120T @ 2.60GHz,i3-2120T,,,2,,,4,,,,2.6,,35,,,,LGA1155,,,,,,,,
Intel,Intel Core i3-2125 @ 3.30GHz,i3-2125,,,2,,,4,,,,3.3,,65,,,,LGA1155,,,,,,,,
Intel,Intel Core i3-2130 @ 3.40GHz,i3-2130,,,2,,,4,,,,3.4,,65,,,,LGA1155,,,,,,,,
Intel,Intel Core i3-2140 @ 3.50GHz,i3-2140,,,2,,,4,,,,3.5,,65,,,,,,,,,,,,
Intel,Intel Core i3-2310E @ 2.10GHz,i3-2310E,,,2,,,4,,,,2.1,,35,,,,FCBGA1023,,,,,,,,
Intel,Intel Core i3-2310M @ 2.10GHz,i3-2310M,,,2,,,4,,,,2.1,,35,,,,BGA1023,,,,,,,,
Intel,Intel Core i3-2312M @ 2.10GHz,i3-2312M,,,2,,,4,,,,2.1,,35,,,,PGA988B,,,,,,,,
Intel,Intel Core i3-2328M @ 2.20GHz,i3-2328M,,,2,,,4,,,,2.2,,35,,,,PGA988,,,,,,,,
Intel,Intel Core i3-2330E @ 2.20GHz,i3-2330E,,,2,,,4,,,,2.2,,35,,,,rPGA988,,,,,,,,
Intel,Intel Core i3-2330M @ 2.20GHz,i3-2330M,,,2,,,4,,,,2.2,,35,,,,BGA1023,,,,,,,,
Intel,Intel Core i3-2332M @ 2.20GHz,i3-2332M,,,2,,,4,,,,2.2,,35,,,,rPGA988B,,,,,,,,
Intel,Intel Core i3-2340UE @ 1.30GHz,i3-2340UE,,,2,,,4,,,,1.3,,17,,,,BGA-1023,,,,,,,,
Intel,Intel Core i3-2348M @ 2.30GHz,i3-2348M,,,2,,,4,,,,2.3,,35,,,,rPGA988B,,,,,,,,
Intel,Intel Core i3-2350M @ 2.30GHz,i3-2350M,,,2,,,4,,,,2.3,,35,,,,PGA988B,,,,,,,,
Intel,Intel Core i3-2357M @ 1.30GHz,i3-2357M,,,2,,,4,,,,1.3,,17,,,,,,,,,,,,
Intel,Intel Core i3-2365M @ 1.40GHz,i3-2365M,,,2,,,4,,,,1.4,,17,,,,BGA1023,,,,,,,,
Intel,Intel Core i3-2367M @ 1.40GHz,i3-2367M,,,2,,,4,,,,1.4,,17,,,,BGA1023,,,,,,,,
Intel,Intel Core i3-2370M @ 2.40GHz,i3-2370M,,,2,,,4,,,,2.4,,35,,,,PGA988B,,,,,,,,
Intel,Intel Core i3-2375M @ 1.50GHz,i3-2375M,,,2,,,4,,,,1.5,,17,,,,BGA1023,,,,,,,,
Intel,Intel Core i3-2377M @ 1.50GHz,i3-2377M,,,2,,,4,,,,1.5,,17,,,,BGA1023,,,,,,,,
Intel,Intel Core i3-3110M @ 2.40GHz,i3-3110M,,,2,,,4,,,,2.4,,35,,,,BGA1023,,,,,,,,
Intel,Intel Core i3-3120M @ 2.50GHz,i3-3120M,,,2,,,4,,,,2.5,,35,,,,PGA988,,,,,,,,
Intel,Intel Core i3-3130M @ 2.60GHz,i3-3130M,,,2,,,4,,,,2.6,,35,,,,BGA1023,,,,,,,,
Intel,Intel Core i3-3210 @ 3.20GHz,i3-3210,,,2,,,4,,,,3.2,,55,,,,LGA1155,,,,,,,,
Intel,Intel Core i3-3217U @ 1.80GHz,i3-3217U,,,2,,,4,,,,1.8,,17,,,,BGA1023,,,,,,,,
Intel,Intel Core i3-3217UE @ 1.60GHz,i3-3217UE,,,2,,,4,,,,1.6,,17,,,,BGA1023,,,,,,,,
Intel,Intel Core i3-3220 @ 3.30GHz,i3-3220,,,2,,,4,,,,3.3,,55,,,,LGA1155,,,,,,,,
Intel,Intel Core i3-3220T @ 2.80GHz,i3-3220T,,,2,,,4,,,,2.8,,35,,,,LGA1155,,,,,,,,
Intel,Intel Core i3-3225 @ 3.30GHz,i3-3225,,,2,,,4,,,,3.3,,55,,,,LGA1155,,,,,,,,
Intel,Intel Core i3-3227U @ 1.90GHz,i3-3227U,,,2,,,4,,,,1.9,,17,,,,BGA1023,,,,,,,,
Intel,Intel Core i3-3229Y @ 1.40GHz,i3-3229Y,,,2,,,4,,,,1.4,,13,,,,BGA1023,,,,,,,,
Intel,Intel Core i3-3240 @ 3.40GHz,i3-3240,,,2,,,4,,,,3.4,,55,,,,LGA1155,,,,,,,,
Intel,Intel Core i3-3240T @ 2.90GHz,i3-3240T,,,2,,,4,,,,2.9,,35,,,,LGA1155,,,,,,,,
Intel,Intel Core i3-3245 @ 3.40GHz,i3-3245,,,2,,,4,,,,3.4,,55,,,,LGA1155,,,,,,,,
Intel,Intel Core i3-3250 @ 3.50GHz,i3-3250,,,2,,,4,,,,3.5,,55,,,,LGA1155,,,,,,,,
Intel,Intel Core i3-3250T @ 3.00GHz,i3-3250T,,,2,,,4,,,,3.0,,35,,,,FCLGA1155,,,,,,,,
Intel,Intel Core i3-330E @ 2.13GHz,i3-330E,,,2,,,4,,,,2.1,,35,,,,BGA1288,,,,,,,,
Intel,Intel Core i3-330M @ 2.13GHz,i3-330M,,,2,,,4,,,,2.1,,35,,,,BGA1288,,,,,,,,
Intel,Intel Core i3-330UM @ 1.20GHz,i3-330UM,,,2,,,4,,,,1.2,,18,,,,BGA1288,,,,,,,,
Intel,Intel Core i3-350M @ 2.27GHz,i3-350M,,,2,,,4,,,,2.3,,35,,,,BGA1288,,,,,,,,
Intel,Intel Core i3-370M @ 2.40GHz,i3-370M,,,2,,,4,,,,2.4,,35,,,,PGA988A,,,,,,,,
Intel,Intel Core i3-380M @ 2.53GHz,i3-380M,,,2,,,4,,,,2.5,,35,,,,PGA988A,,,,,,,,
Intel,Intel Core i3-380UM @ 1.33GHz,i3-380UM,,,2,,,4,,,,1.3,,18,,,,BGA1288,,,,,,,,
Intel,Intel Core i3-390M @ 2.67GHz,i3-390M,,,2,,,4,,,,2.7,,35,,,,BGA1288,,,,,,,,
Intel,Intel Core i3-4000M @ 2.40GHz,i3-4000M,,,2,,,4,,,,2.4,,37,,,,FCPGA946,,,,,,,,
Intel,Intel Core i3-4005U @ 1.70GHz,i3-4005U,,,2,,,4,,,,1.7,,15,,,,FCBGA1168,,,,,,,,
Intel,Intel Core i3-4010U @ 1.70GHz,i3-4010U,,,2,,,4,,,,1.7,,15,,,,BGA1168,,,,,,,,
Intel,Intel Core i3-4010Y @ 1.30GHz,i3-4010Y,,,2,,,4,,,,1.3,,11.5,,,,BGA1168,,,,,,,,
Intel,Intel Core i3-4012Y @ 1.50GHz,i3-4012Y,,,2,,,4,,,,1.5,,11.5,,,,FCBGA1168,,,,,,,,
Intel,Intel Core i3-4020Y @ 1.50GHz,i3-4020Y,,,2,,,4,,,,1.5,,11.5,,,,BGA1168,,,,,,,,
Intel,Intel Core i3-4025U @ 1.90GHz,i3-4025U,,,2,,,4,,,,1.9,,15,,,,FCBGA1168,,,,,,,,
Intel,Intel Core i3-4030U @ 1.90GHz,i3-4030U,,,2,,,4,,,,1.9,,15,,,,FCBGA1168,,,,,,,,
Intel,Intel Core i3-4030Y @ 1.60GHz,i3-4030Y,,,2,,,4,,,,1.6,,11.5,,,,FCBGA1168,,,,,,,,
Intel,Intel Core i3-4100E @ 2.40GHz,i3-4100E,,,2,,,4,,,,2.4,,37,,,,FCBGA1364,,,,,,,,
Intel,Intel Core i3-4100M @ 2.50GHz,i3-4100M,,,2,,,4,,,,2.5,,37,,,,FCPGA946,,,,,,,,
Intel,Intel Core i3-4100U @ 1.80GHz,i3-4100U,,,2,,,4,,,,1.8,,15,,,,FCBGA1168,,,,,,,,
Intel,Intel Core i3-4110M @ 2.60GHz,i3-4110M,,,2,,,4,,,,2.6,,37,,,,FCPGA946,,,,,,,,
Intel,Intel Core i3-4110U @ 1.90GHz,i3-4110U,,,2,,,4,,,,1.9,,,,,,,,,,,,,,
Intel,Intel Core i3-4120U @ 2.00GHz,i3-4120U,,,2,,,4,,,,2.0,,15,,,,FCBGA1168,,,,,,,,
Intel,Intel Core i3-4158U @ 2.00GHz,i3-4158U,,,2,,,4,,,,2.0,,28,,,,FCBGA1168,,,,,,,,
Intel,Intel Core i3-4330TE @ 2.40GHz,i3-4330TE,,,2,,,4,,,,2.4,,35,,,,LGA1150,,,,,,,,
Intel,Intel Core i3-4570T @ 2.90GHz,i3-4570T,,,2,,,4,3.6,,,2.9,,35,,,,FCLGA1150,,,,,,,,
Intel,Intel Core i3-5005U @ 2.00GHz,i3-5005U,,,2,,,4,,,,2.0,,15,,,,FCBGA1168,,,,,,,,
Intel,Intel Core i3-5010U @ 2.10GHz,i3-5010U,,,2,,,4,,,,2.1,,15,,,,FCBGA1168,,,,,,,,
Intel,Intel Core i3-5015U @ 2.10GHz,i3-5015U,,,2,,,4,,,,2.1,,15,,,,FCBGA1168,,,,,,,,
Intel,Intel Core i3-5020U @ 2.20GHz,i3-5020U,,,2,,,4,,,,2.2,,15,,,,FCBGA1168,,,,,,,,
Intel,Intel Core i3-5157U @ 2.50GHz,i3-5157U,,,2,,,4,,,,2.5,,28,,,,FCBGA1168,,,,,,,,
Intel,Intel Core i3-530 @ 2.93GHz,i3-530,,,2,,,4,,,,2.9,,73,,,,LGA1156,,,,,,,,
Intel,Intel Core i3-540 @ 3.07GHz,i3-540,,,2,,,4,,,,3.1,,73,,,,LGA1156,,,,,,,,
Intel,Intel Core i3-550 @ 3.20GHz,i3-550,,,2,,,4,,,,3.2,,73,,,,LGA1156,,,,,,,,
Intel,Intel Core i3-560 @ 3.33GHz,i3-560,,,2,,,4,,,,3.3,,73,,,,LGA1156,,,,,,,,
Intel,Intel Core i3-6006U @ 2.00GHz,i3-6006U,,,2,,,4,,,,2.0,,15,,,,FCBGA1356,,,,,,,,
Intel,Intel Core i3-6100E @ 2.70GHz,i3-6100E,,,2,,,4,,,,2.7,,35,,,,LGA 1151,,,,,,,,
Intel,Intel Core i3-6100H @ 2.70GHz,i3-6100H,,,2,,,4,,,,2.7,,35,,,,LGA 1151,,,,,,,,
Intel,Intel Core i3-6100TE @ 2.70GHz,i3-6100TE,,,2,,,4,,,,2.7,,35,,,,LGA 1151,,,,,,,,
Intel,Intel Core i3-6100U @ 2.30GHz,i3-6100U,,,2,,,4,,,,2.3,,15,,,,FCBGA1356,,,,,,,,
Intel,Intel Core i3-6102E @ 1.90GHz,i3-6102E,,,2,,,4,,,,1.9,,25,,,,FCBGA1440,,,,,,,,
Intel,Intel Core i3-6157U @ 2.40GHz,i3-6157U,,,2,,,4,,,,2.4,,28,,,,BGA1356,,,,,,,,
Intel,Intel Core i3-6167U @ 2.70GHz,i3-6167U,,,2,,,4,,,,2.7,,28,,,,FCBGA1356,,,,,,,,
Intel,Intel Core i3-7020U @ 2.30GHz,i3-7020U,,,2,,,4,,,,2.3,,15,,,,FCBGA1356,,,,,,,,
Intel,Intel Core i3-7100H @ 3.00GHz,i3-7100H,,,2,,,4,,,,3.0,,35,,,,FCBGA1440,,,,,,,,
Intel,Intel Core i3-7100U @ 2.40GHz,i3-7100U,,,2,,,4,,,,2.4,,15,,,,FCBGA1356,,,,,,,,
Intel,Intel Core i3-7102E @ 2.10GHz,i3-7102E,,,2,,,4,,,,2.1,,25,,,,FCBGA1440,,,,,,,,
Intel,Intel Core i3-7130U @ 2.70GHz,i3-7130U,,,2,,,4,,,,2.7,,15,,,,FCBGA1356,,,,,,,,
Intel,Intel Core i3-7167U @ 2.80GHz,i3-7167U,,,2,,,4,,,,2.8,,28,,,,,,,,,,,,
Intel,Intel Core i3-8100B @ 3.60GHz,i3-8100B,,,4,,,4,,,,3.6,,65,,,,FCBGA1440,,,,,,,,
Intel,Intel Core i3-8100H @ 3.00GHz,i3-8100H,,,4,,,4,,,,3.0,,45,,,,FCBGA1440,,,,,,,,
Intel,Intel Core i3-8109U @ 3.00GHz,i3-8109U,,,2,,,4,3.6,,,3.0,,28,,,,FCBGA1528,,,,,,,,
Intel,Intel Core i3-8121U @ 2.20GHz,i3-8121U,,,2,,,4,3.2,,,2.2,,15,,,,,,,,,,,,
Intel,Intel Core i3-8130U @ 2.20GHz,i3-8130U,,,2,,,4,3.4,,,2.2,,15,,,,FCBGA1356,,,,,,,,
Intel,Intel Core i3-8140U @ 2.10GHz,i3-8140U,,,2,,,4,3.9,,,2.1,,15,,,,FCBGA1528,,,,,,,,
Intel,Intel Core i3-8145U @ 2.10GHz,i3-8145U,,,2,,,4,3.9,,,2.1,,15,,,,FCBGA1528,,,,,,,,
Intel,Intel Core i3-8145UE @ 2.20GHz,i3-8145UE,,,2,,,4,3.9,,,2.2,,15,,,,FCBGA1528,,,,,,,,
Intel,Intel Core i3-9100E @ 3.10GHz,i3-9100E,,,4,,,4,3.7,,,3.1,,65,,,,FCLGA1151,,,,,,,,
Intel,Intel Core i3-9100HL @ 1.60GHz,i3-9100HL,,,4,,,4,2.9,,,1.6,,25,,,,FCBGA1440,,,,,,,,
Intel,Intel Core i3-9100TE @ 2.20GHz,i3-9100TE,,,4,,,4,3.2,,,2.2,,35,,,,FCLGA1151-2,,,,,,,,
Intel,Intel Core i3-N300,i3-N300,,,8,,,8,3.8,,,,,7,,,,FCBGA1264,,,,,,,,
Intel,Intel Core i3-N305,i3-N305,,,8,,,8,3.8,,,0.8,,15,,,,FCBGA1264,,,,,,,,
Intel,Intel Core i5 750S @ 2.40GHz,i5 750S,,,4,,,4,3.2,,,2.4,,82,,,,LGA1156,,,,,,,,
Intel,Intel Core i5 E 520 @ 2.40GHz,i5 E 520,,,2,,,4,,,,2.4,,35,,,,BGA1288,,,,,,,,
Intel,Intel Core i5-10200H @ 2.40GHz,i5-10200H,,,4,,,8,4.1,,,2.4,,45,,,,FCBGA1440,,,,,,,,
Intel,Intel Core i5-10210U @ 1.60GHz,i5-10210U,,,4,,,8,4.2,,,1.6,,15,,,,FCBGA1528,,,,,,,,
Intel,Intel Core i5-10210Y @ 1.00GHz,i5-10210Y,,,4,,,8,4.0,,,1.0,,7,,,,UTFCBGA1377,,,,,,,,
Intel,Intel Core i5-10300H @ 2.50GHz,i5-10300H,,,4,,,8,4.5,,,2.5,,45,,,,FCBGA1440,,,,,,,,
Intel,Intel Core i5-1030NG7 @ 1.10GHz,i5-1030NG7,,,4,,,8,3.5,,,1.1,,10,,,,BGA1526,,,,,,,,
Intel,Intel Core i5-10310U @ 1.70GHz,i5-10310U,,,4,,,8,4.4,,,1.7,,15,,,,FCBGA1528,,,,,,,,
Intel,Intel Core i5-1035G1 @ 1.00GHz,i5-1035G1,,,4,,,8,3.6,,,1.0,,15,,,,FCBGA1526,,,,,,,,
Intel,Intel Core i5-1035G4 @ 1.10GHz,i5-1035G4,,,4,,,8,3.7,,,1.1,,15,,,,FCBGA1526,,,,,,,,
Intel,Intel Core i5-1035G7 @ 1.20GHz,i5-1035G7,,,4,,,8,3.7,,,1.2,,15,,,,FCBGA1526,,,,,,,,
Intel,Intel Core i5-1038NG7 @ 2.00GHz,i5-1038NG7,,,4,,,8,3.8,,,2.0,,28,,,,FCBGA1344,,,,,,,,
Intel,Intel Core i5-10400H @ 2.60GHz,i5-10400H,,,4,,,8,4.6,,,2.6,,45,,,,FCBGA1440,,,,,,,,
Intel,Intel Core i5-10500E @ 3.10GHz,i5-10500E,,,6,,,12,4.2,,,3.1,,65,,,,FCLGA1200,,,,,,,,
Intel,Intel Core i5-10500H @ 2.50GHz,i5-10500H,,,6,,,12,4.5,,,2.5,,45,,,,FCBGA1440,,,,,,,,
Intel,Intel Core i5-10500TE @ 2.30GHz,i5-10500TE,,,6,,,12,3.7,,,2.3,,35,,,,FCLGA1200,,,,,,,,
Intel,Intel Core i5-10505 @ 3.20GHz,i5-10505,,,6,,,12,4.6,,,3.2,,65,,,,FCLGA1200,,,,,,,,
Intel,Intel Core i5-11260H @ 2.60GHz,i5-11260H,,,6,,,12,4.4,,,2.6,,45,,,,FCBGA1787,,,,,,,,
Intel,Intel Core i5-11300H @ 3.10GHz,i5-11300H,,,4,,,8,4.4,,,3.1,,35,,,,FCBGA1449,,,,,,,,
Intel,Intel Core i5-1130G7 @ 1.10GHz,i5-1130G7,,,4,,,8,4.0,,,1.1,,15,,,,BGA 1449,,,,,,,,
Intel,Intel Core i5-11320H @ 3.20GHz,i5-11320H,,,4,,,8,4.5,,,3.2,,35,,,,FCBGA1449,,,,,,,,
Intel,Intel Core i5-1135G7 @ 2.40GHz,i5-1135G7,,,4,,,8,4.2,,,2.4,,15,,,,BGA1526,,,,,,,,
Intel,Intel Core i5-11400 @ 2.60GHz,i5-11400,,,6,,,12,4.4,,,2.6,,65,,,,FCLGA1200,,,,,,,,
Intel,Intel Core i5-11400H @ 2.70GHz,i5-11400H,,,6,,,12,4.5,,,2.7,,45,,,,FCBGA1787,,,,,,,,
Intel,Intel Core i5-11400T @ 1.30GHz,i5-11400T,,,6,,,12,3.7,,,1.3,,35,,,,FCLGA1200,,,,,,,,
Intel,Intel Core i5-1140G7 @ 1.10GHz,i5-1140G7,,,4,,,8,4.2,,,1.1,,15,,,,FCBGA1598,,,,,,,,
Intel,Intel Core i5-1145G7 @ 2.60GHz,i5-1145G7,,,4,,,8,4.4,,,2.6,,28,,,,FCBGA1449,,,,,,,,
Intel,Intel Core i5-1145G7E @ 2.60GHz,i5-1145G7E,,,4,,,8,4.1,,,2.6,,15,,,,FCBGA1449,,,,,,,,
Intel,Intel Core i5-1145GRE @ 2.60GHz,i5-1145GRE,,,4,,,8,4.1,,,1.5,,15,,,,FCBGA1449,,,,,,,,
Intel,Intel Core i5-11500B @ 3.30GHz,i5-11500B,,,6,,,12,4.6,,,3.3,,65,,,,,,,,,,,,
Intel,Intel Core i5-11500H @ 2.90GHz,i5-11500H,,,6,,,12,4.6,,,2.9,,45,,,,FCBGA1787,,,,,,,,
Intel,Intel Core i5-1155G7 @ 2.50GHz,i5-1155G7,,,4,,,8,4.5,,,2.5,,28,,,,FCBGA1449,,,,,,,,
Intel,Intel Core i5-1230U,i5-1230U,,,,,,,,,,,,9,,,,FCBGA1781,,,,,,,,
Intel,Intel Core i5-1235U,i5-1235U,,,,,,,,,,,,15,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-1240P,i5-1240P,,,,,,,,,,,,28,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-1240U,i5-1240U,,,,,,,,,,,,29,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-12450H,i5-12450H,,,,,,,,,,,,45,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-12450HX,i5-12450HX,,,,,,,,,,,,148,,,,FCBGA1964,,,,,,,,
Intel,Intel Core i5-1245U,i5-1245U,,,,,,,,,,,,15,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-1245UE,i5-1245UE,,,,,,,,,,,,15,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-1245UL,i5-1245UL,,,,,,,,,,,,15,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i5-12490F,i5-12490F,,,6,,,12,4.6,,,3.0,,65,,,,LGA1700,,,,,,,,
Intel,Intel Core i5-12500E,i5-12500E,,,6,,,12,4.5,,,2.9,,65,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i5-12500H,i5-12500H,,,,,,,,,,,,45,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-12500HL,i5-12500HL,,,,,,,,,,,,45,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i5-12500TE,i5-12500TE,,,6,,,12,4.3,,,1.9,,35,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i5-1250P,i5-1250P,,,,,,,,,,,,28,,,,BGA1700,,,,,,,,
Intel,Intel Core i5-1250PE,i5-1250PE,,,,,,,,,,,,28,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-12600H,i5-12600H,,,,,,,,,,,,45,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-12600HE,i5-12600HE,,,,,,,,,,,,65,,,,BGA 1744,,,,,,,,
Intel,Intel Core i5-12600HL,i5-12600HL,,,,,,,,,,,,45,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i5-12600HX,i5-12600HX,,,,,,,,,,,,55,,,,FCBGA1964,,,,,,,,
Intel,Intel Core i5-1334U,i5-1334U,,,,,,,,,,,,15,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-1335U,i5-1335U,,,,,,,,,,,,15,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-1335UE,i5-1335UE,,,,,,,,,,,,28,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-13400E,i5-13400E,,,,,,,,,,,,65,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i5-13400EF,i5-13400EF,,,,,,,,,,,,65,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i5-13400T,i5-13400T,,,,,,,,,,,,82,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i5-1340P,i5-1340P,,,,,,,,,,,,28,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-1340PE,i5-1340PE,,,,,,,,,,,,28,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-13420H,i5-13420H,,,,,,,,,,,,45,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-13450HX,i5-13450HX,,,,,,,,,,,,55,,,,FCBGA1964,,,,,,,,
Intel,Intel Core i5-1345U,i5-1345U,,,,,,,,,,,,15,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-1345UE,i5-1345UE,,,,,,,,,,,,15,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-1345URE,i5-1345URE,,,,,,,,,,,,15,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-13490F,i5-13490F,,,,,,,,,,,,65,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i5-13500E,i5-13500E,,,,,,,,,,,,65,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i5-13500H,i5-13500H,,,,,,,,,,,,45,,,,,,,,,,,,
Intel,Intel Core i5-13500HX,i5-13500HX,,,,,,,,,,,,55,,,,FCBGA1964,,,,,,,,
Intel,Intel Core i5-13500TE,i5-13500TE,,,,,,,,,,,,35,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i5-1350P,i5-1350P,,,,,,,,,,,,28,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-1350PRE,i5-1350PRE,,,,,,,,,,,,28,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-13600H,i5-13600H,,,,,,,,,,,,45,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-13600HE,i5-13600HE,,,,,,,,,,,,45,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-13600HRE,i5-13600HRE,,,,,,,,,,,,45,,,,FCBGA1744,,,,,,,,
Intel,Intel Core i5-13600HX,i5-13600HX,,,,,,,,,,,,55,,,,FCBGA1964,,,,,,,,
Intel,Intel Core i5-13600K,i5-13600K,,,,,,,,,,,,125,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i5-13600KF,i5-13600KF,,,,,,,,,,,,125,,,,FCLGA1700,,,,,,,,319
Intel,Intel Core i5-14450HX,i5-14450HX,,,,,,,,,,,,55,,,,FCBGA1964,,,,,,,,0
Intel,Intel Core i5-14490F,i5-14490F,,,,,,,,,,,,65,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i5-14500HX,i5-14500HX,,,,,,,,,,,,55,,,,FCBGA1964,,,,,,,,
Intel,Intel Core i5-14600K,i5-14600K,,,,,,,,,,,,125,,,,FCLGA1700,,,,,,,,
Intel,Intel Core i5-14600KF,i5-14600KF,,,,,,,,,,,,125,,,,FCLGA1700,,,,,,,,239.99
Intel,Intel Core i5-2300 @ 2.80GHz,i5-2300,,,4,,,4,3.1,,,2.8,,95,,,,LGA1155,,,,,,,,239.99
Intel,Intel Core i5-2310 @ 2.90GHz,i5-2310,,,4,,,4,3.2,,,2.9,,95,,,,LGA1155,,,,,,,,
Intel,Intel Core i5-2320 @ 3.00GHz,i5-2320,,,4,,,4,3.3,,,3.0,,95,,,,LGA1155,,,,,,,,
Intel,Intel Core i5-2380P @ 3.10GHz,i5-2380P,,,4,,,4,3.4,,,3.1,,95,,,,LGA1155,,,,,,,,
Intel,Intel Core i5-2390T @ 2.70GHz,i5-2390T,,,2,,,4,3.5,,,2.7,,35,,,,LGA1155,,,,,,,,
Intel,Intel Core i5-2400 @ 3.10GHz,i5-2400,,,4,,,4,3.4,,,3.1,,95,,,,LGA1155,,,,,,,,
Intel,Intel Core i5-2400S @ 2.50GHz,i5-2400S,,,4,,,4,3.3,,,2.5,,65,,,,LGA1155,,,,,,,,
Intel,Intel Core i5-24050S @ 2.50GHz,i5-24050S,,,4,,,4,3.3,,,2.5,,65,,,,LGA1155. FCLGA11,,,,,,,,
Intel,Intel Core i5-2405S @ 2.50GHz,i5-2405S,,,4,,,4,3.3,,,2.5,,65,,,,LGA1155,,,,,,,,
Intel,Intel Core i5-2410M @ 2.30GHz,i5-2410M,,,2,,,4,2.9,,,2.3,,35,,,,FCBGA1023. PPG,,,,,,,,
Intel,Intel Core i5-2415M @ 2.30GHz,i5-2415M,,,2,,,4,2.9,,,2.3,,35,,,,BGA1023,,,,,,,,
Intel,Intel Core i5-2430M @ 2.40GHz,i5-2430M,,,2,,,4,3.0,,,2.4,,35,,,,PGA988B,,,,,,,,
Intel,Intel Core i5-2435M @ 2.40GHz,i5-2435M,,,2,,,4,3.0,,,2.4,,35,,,,BGA1023,,,,,,,,
